Date,Open,High,Low,Close,Adj Close,Volume
2012-06-13,1000.00,1000.00,1000.00,1000.00,974.50,0.00
2012-06-14,1000.00,1000.00,1000.00,1000.00,974.50,0.00
2012-06-15,1000.00,1000.00,1000.00,1000.00,974.50,0.00
2012-06-18,1000.00,1000.00,1000.00,1000.00,974.50,0.00
2012-06-19,1000.00,1000.00,1000.00,1000.00,974.50,0.00
2012-06-20,1000.00,1000.00,1000.00,1000.00,974.50,0.00
2012-06-21,1000.00,1000.00,1000.00,1000.00,974.50,0.00
2012-06-22,1000.00,1000.00,1000.00,1000.00,974.50,0.00
2012-06-25,1000.00,1000.00,1000.00,1000.00,974.50,0.00
2012-06-26,1000.00,1000.00,1000.00,1000.00,974.50,0.00
2012-06-27,1000.00,1000.00,1000.00,1000.00,974.50,0.00
2012-06-28,1000.00,1000.00,1000.00,1000.00,974.50,0.00
2012-06-29,1000.00,1000.00,1000.00,1000.00,974.50,0.00
2012-07-02,1000.00,1000.00,1000.00,1000.00,974.50,0.00
2012-07-03,1000.00,1000.00,1000.00,1000.00,974.50,0.00
2012-07-05,1000.00,1000.00,1000.00,1000.00,974.50,0.00
2012-07-06,1000.00,1000.00,1000.00,1000.00,974.50,0.00
2012-07-09,1000.00,1000.00,1000.00,1000.00,974.50,0.00
